index,id_unit,id_unit_role,id_num,vm_unit_type,unit_type,grouped_unit_type,vignette,echelon,joint_phase,role,Mine_or_IED,Small_Caliber,Side_IED_or_EFP,RPG,Medium_Caliber,IDF,Non_Kinetic,Trafficability,Soft_Soil,Max_Speed,Cross_Country_Speed,Dash_Speed,Roll_Over_Potential,Turning_Diameter,Fording,mobility,force_protection,deep,close,support,on_road,off_road
524,41,227,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 2,SBCT,III,Gun Truck,25,0,25,0,0,20,0,10,10,0,10,0,0,0,0,30,70,0,80,20,80,20
525,41,228,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 2,SBCT,III,Logistics Transport,20,0,20,0,0,20,0,15,15,0,10,0,0,0,0,40,60,0,20,80,80,20
526,41,229,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 2,SBCT,III,Prime Mover,25,0,25,0,0,20,0,15,15,0,0,0,0,0,0,30,70,0,20,80,80,20
527,42,231,S5,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 2,SBCT,III,Command and Control,8,8,8,8,8,8,4,8,8,8,8,5,3,7,1,48,52,0,80,20,20,80
528,42,232,S5,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 2,SBCT,III,Logistics Transport,8,8,8,8,8,8,5,8,7,7,7,5,4,8,1,47,53,0,60,40,20,80
529,42,233,S6,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 2,SBCT,III,Admin-C4I,15,15,0,10,0,0,0,15,20,0,10,0,15,0,0,60,40,0,80,20,80,20
530,42,231,S6,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 2,SBCT,III,Command and Control,15,15,0,10,0,0,0,15,20,0,10,0,15,0,0,60,40,0,80,20,80,20
531,42,232,S6,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 2,SBCT,III,Logistics Transport,15,10,15,15,10,0,0,15,15,0,0,0,5,0,0,35,65,0,80,20,80,20
532,43,236,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 2,SBCT,III,Admin-C4I,0,20,0,0,0,0,0,0,25,0,20,35,0,0,0,80,20,0,10,90,10,90
533,43,237,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 2,SBCT,III,Command and Control,20,60,0,0,0,0,0,0,20,0,0,0,0,0,0,20,80,0,95,5,10,90
534,43,239,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 2,SBCT,III,Logistics Transport,20,20,0,0,0,0,0,0,10,0,50,0,0,0,0,60,40,0,90,10,10,90
535,43,240,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 2,SBCT,III,Retrans Vehicle,0,25,0,5,0,0,0,0,20,0,50,0,0,0,0,70,30,0,90,10,5,95
536,34,223,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 2,SBCT,III,Admin-C4I,18,12,0,8,8,8,0,1,18,1,12,1,5,3,5,46,54,0,100,0,0,0
537,34,224,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 2,SBCT,III,Command and Control,18,12,0,8,8,8,0,1,18,1,12,1,5,3,5,46,54,0,100,0,0,0
538,34,193,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 2,SBCT,III,Logistics Transport,18,8,5,8,8,5,0,0,18,0,18,0,8,4,0,48,52,0,100,0,0,0
539,34,194,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 2,SBCT,III,Maintenance Contact Truck,20,16,0,8,8,10,0,0,20,0,18,0,0,0,0,38,62,0,100,0,0,0
540,34,195,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 2,SBCT,III,Prime Mover,18,12,0,8,8,8,0,1,18,1,12,1,5,3,5,46,54,0,100,0,0,0
541,31,178,S10,Cavalry Squadron HQ,Cavalry Squadron HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,5,10,0,10,10,20,0,15,0,10,0,10,0,0,10,45,55,0,100,0,100,0
542,31,179,S10,Cavalry Squadron HQ,Cavalry Squadron HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,10,10,0,10,10,10,0,10,10,10,0,20,0,0,0,50,50,0,100,0,100,0
543,31,180,S10,Cavalry Squadron HQ,Cavalry Squadron HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,10,0,0,10,20,10,0,10,0,20,0,20,0,0,0,50,50,0,100,0,100,0
544,32,182,S12,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,0,14,0,5,14,5,0,19,7,0,18,4,7,0,7,62,38,0,90,10,40,60
545,32,183,S12,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,0,14,0,5,14,5,0,19,7,0,18,4,7,0,7,62,38,0,90,10,40,60
546,32,184,S12,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,0,14,0,4,14,7,0,19,5,7,18,0,7,0,5,61,39,0,90,10,40,60
547,32,183,S13,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,0,0,0,0,5,10,15,0,0,50,0,0,20,0,0,70,30,0,100,0,90,10
548,32,184,S13,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,0,0,0,0,5,10,15,0,0,50,0,0,20,0,0,70,30,0,100,0,90,10
549,33,186,S14,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Admin-C4I,0,10,0,0,10,10,0,20,10,10,0,10,0,20,0,70,30,0,100,0,20,80
550,33,187,S14,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Command and Control,0,10,0,10,10,10,0,20,10,10,0,10,0,10,0,60,40,0,100,0,20,80
551,33,189,S14,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Logistics Transport,10,10,0,10,10,0,0,20,10,10,0,10,0,10,0,60,40,0,100,0,20,80
552,33,190,S14,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Prime Mover,10,10,0,10,10,0,0,10,10,10,10,10,0,10,0,60,40,0,100,0,20,80
553,33,186,S15,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Admin-C4I,10,10,0,0,0,0,0,0,10,40,0,30,0,0,0,80,20,0,100,0,70,30
554,33,187,S15,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Command and Control,10,10,0,0,0,0,0,0,10,40,0,30,0,0,0,80,20,0,100,0,70,30
555,33,189,S15,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Logistics Transport,10,20,0,0,0,0,0,0,10,40,0,20,0,0,0,70,30,0,100,0,70,30
556,33,190,S15,BCT FA BTRY,BCT FA BTRY,BCT Fires,Vignette 4,SBCT,III,Prime Mover,10,10,0,0,0,0,0,0,10,50,0,20,0,0,0,80,20,0,100,0,70,30
557,34,223,S16,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Admin-C4I,15,10,0,0,10,10,0,0,15,0,20,10,0,0,10,55,45,0,50,50,40,60
558,34,224,S16,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Command and Control,15,10,0,0,10,10,0,0,15,0,20,10,0,0,10,55,45,0,50,50,40,60
559,34,193,S16,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Logistics Transport,15,10,0,0,10,10,0,0,15,0,20,10,0,0,10,55,45,0,50,50,40,60
560,34,194,S16,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Maintenance Contact Truck,15,10,0,0,10,10,0,0,15,0,20,10,0,0,10,55,45,0,50,50,40,60
561,34,195,S16,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Prime Mover,15,10,0,0,10,10,0,0,15,0,20,10,0,0,10,55,45,0,50,50,40,60
562,35,198,S17,BCT BSB HQ,BCT BSB HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,10,20,5,0,0,5,0,5,5,15,5,10,5,10,5,60,40,0,100,0,90,10
563,35,199,S17,BCT BSB HQ,BCT BSB HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,10,20,5,0,0,5,0,5,5,15,5,10,5,10,5,60,40,0,100,0,90,10
564,35,201,S17,BCT BSB HQ,BCT BSB HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,10,20,5,0,0,5,0,5,5,15,5,10,5,10,5,60,40,0,90,10,80,20
565,34,193,S18,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Logistics Transport,8,8,3,4,7,2,4,10,5,7,8,8,10,15,1,64,36,0,80,20,80,20
566,34,194,S18,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Maintenance Contact Truck,8,4,5,6,5,4,4,8,12,10,5,10,8,10,1,64,36,0,80,20,80,20
567,35,198,S19,BCT BSB HQ,BCT BSB HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,5,5,5,5,5,5,6,8,8,8,8,8,8,8,8,64,36,0,45,55,50,50
568,35,199,S19,BCT BSB HQ,BCT BSB HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,5,5,5,5,5,5,6,8,8,8,8,8,8,8,8,64,36,0,45,50,50,50
569,35,201,S19,BCT BSB HQ,BCT BSB HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,6,5,5,4,5,5,5,8,8,8,8,8,8,8,9,65,35,0,50,50,50,50
570,36,203,S1,SBCT HQ,SBCT HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,8,0,5,8,10,15,5,13,10,5,8,1,6,2,4,49,51,0,80,20,65,35
571,36,204,S1,SBCT HQ,SBCT HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,5,0,5,5,10,15,5,15,15,5,8,1,5,2,4,55,45,0,100,0,40,60
572,36,206,S1,SBCT HQ,SBCT HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,8,0,5,8,10,15,5,13,10,5,8,1,6,2,4,49,51,0,80,20,70,30
573,37,209,S20,BCT Transportation CO,BCT Transportation CO,BCT Sustainment,Vignette 4,SBCT,III,Logistics Transport,0,0,0,5,15,15,0,15,0,20,0,10,0,10,10,65,35,0,25,75,80,20
574,38,210,S21,BCT Maintenance CO,BCT Maintenance CO,BCT Sustainment,Vignette 4,SBCT,III,Admin-C4I,5,10,6,6,6,4,4,15,0,14,0,12,0,12,6,59,41,0,80,20,80,20
575,38,211,S21,BCT Maintenance CO,BCT Maintenance CO,BCT Sustainment,Vignette 4,SBCT,III,Command and Control,5,5,5,5,5,5,5,10,3,20,13,10,6,3,0,65,35,0,80,20,80,20
576,38,212,S21,BCT Maintenance CO,BCT Maintenance CO,BCT Sustainment,Vignette 4,SBCT,III,Logistics Transport,5,5,5,5,5,5,5,6,0,20,15,12,6,0,6,65,35,0,80,20,80,20
577,39,217,S22,BCT Medical CO,BCT Medical CO,BCT Medical,Vignette 4,SBCT,III,Ambulance,1,8,3,3,5,8,8,10,10,12,5,10,5,7,5,64,36,0,85,15,60,40
578,39,218,S22,BCT Medical CO,BCT Medical CO,BCT Medical,Vignette 4,SBCT,III,Command and Control,1,8,3,3,5,8,8,10,10,12,5,10,5,7,5,64,36,0,85,15,60,40
579,39,219,S22,BCT Medical CO,BCT Medical CO,BCT Medical,Vignette 4,SBCT,III,Logistics Transport,1,8,3,3,5,8,8,10,10,12,5,10,5,7,5,64,36,0,60,40,80,20
580,36,203,S23,SBCT HQ,SBCT HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,8,4,2,3,5,10,11,10,5,11,8,10,5,3,5,57,43,0,50,50,60,40
581,36,204,S23,SBCT HQ,SBCT HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,8,4,2,3,5,10,11,10,5,11,8,10,5,3,5,57,43,0,50,50,50,50
582,36,206,S23,SBCT HQ,SBCT HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,8,4,2,3,5,10,11,10,5,11,8,10,5,3,5,57,43,0,50,50,70,30
583,40,221,S24,Infantry (Stryker) CO,Infantry (Stryker) CO,Maneuver,Vignette 4,SBCT,III,Command and Control,5,5,5,5,5,5,10,15,10,10,10,10,0,0,5,60,40,0,90,10,40,60
584,31,178,S25,Cavalry Squadron HQ,Cavalry Squadron HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,13,10,12,11,10,15,6,0,0,3,8,7,3,0,2,23,77,0,100,0,100,0
585,31,179,S25,Cavalry Squadron HQ,Cavalry Squadron HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,13,10,12,11,10,15,6,0,0,3,8,7,3,0,2,23,77,0,100,0,100,0
586,31,180,S25,Cavalry Squadron HQ,Cavalry Squadron HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,13,10,11,12,10,15,6,0,0,3,8,7,3,0,2,23,77,0,100,0,100,0
587,34,223,S26,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Admin-C4I,5,5,5,0,0,5,0,10,10,10,10,15,10,10,5,80,20,0,100,0,30,70
588,34,224,S26,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Command and Control,5,5,5,0,0,5,0,10,10,10,10,15,10,10,5,80,20,0,100,0,30,70
589,34,193,S26,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Logistics Transport,5,5,5,0,0,5,0,10,10,10,10,15,10,10,5,80,20,0,100,0,30,70
590,34,194,S26,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Maintenance Contact Truck,5,5,5,0,0,5,0,10,10,10,10,15,10,10,5,80,20,0,100,0,30,70
591,34,195,S26,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Prime Mover,5,5,5,0,0,5,0,10,10,10,10,15,10,10,5,80,20,0,100,0,30,70
592,32,183,S2,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,2,5,2,7,7,12,12,0,0,31,0,0,22,0,0,53,47,0,100,0,100,0
593,32,184,S2,Infantry (Stryker) BN HQ,Infantry (Stryker) BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,2,5,2,7,7,12,12,0,0,31,0,0,22,0,0,53,47,0,100,0,100,0
594,41,226,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 4,SBCT,III,Command and Control,5,0,0,20,15,20,0,0,10,10,5,10,0,0,5,40,60,0,80,20,90,10
595,41,227,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 4,SBCT,III,Gun Truck,5,0,0,20,15,20,0,0,5,10,5,5,5,0,10,40,60,0,80,20,90,10
596,41,228,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 4,SBCT,III,Logistics Transport,0,5,0,20,10,25,0,5,10,10,10,0,0,0,5,40,60,0,80,20,90,10
597,41,229,S4,BCT Engineer CO,BCT Engineer CO,BCT Combat Support,Vignette 4,SBCT,III,Prime Mover,0,5,0,20,10,25,0,5,10,5,10,5,0,0,5,40,60,0,80,20,90,10
598,42,231,S5,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,7,9,7,7,9,8,1,8,2,10,1,11,8,9,3,52,48,0,80,20,95,5
599,42,232,S5,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,3,10,3,8,10,7,4,8,4,12,1,11,8,10,1,55,45,0,70,30,95,5
600,42,233,S6,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Admin-C4I,0,10,0,0,0,0,10,15,10,10,10,15,10,0,10,80,20,0,90,10,30,70
601,42,231,S6,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Command and Control,0,10,0,0,0,0,10,15,15,0,10,15,10,5,10,80,20,0,90,10,30,70
602,42,232,S6,BCT Engineer BN HQ,BCT Engineer BN HQ,BCT BN or BDE HQs,Vignette 4,SBCT,III,Logistics Transport,0,10,0,0,0,0,10,15,15,5,5,10,15,5,10,80,20,0,90,10,30,70
603,43,236,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 4,SBCT,III,Admin-C4I,0,20,0,0,0,0,0,0,25,0,20,35,0,0,0,80,20,0,90,10,90,10
604,43,237,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 4,SBCT,III,Command and Control,0,50,0,0,0,0,30,0,20,0,0,0,0,0,0,20,80,0,90,10,90,10
605,43,239,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 4,SBCT,III,Logistics Transport,0,20,0,0,0,0,20,0,0,30,0,30,0,0,0,60,40,0,90,10,100,0
606,43,240,S7,BCT Signal CO,BCT Signal CO,BCT Combat Support,Vignette 4,SBCT,III,Retrans Vehicle,0,25,0,5,0,0,30,0,10,0,0,30,0,0,0,40,60,0,90,10,80,20
607,34,223,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Admin-C4I,0,16,0,17,14,20,0,0,0,18,0,15,0,0,0,33,67,0,100,0,0,0
608,34,224,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Command and Control,0,16,0,17,14,20,0,0,0,18,0,15,0,0,0,33,67,0,100,0,0,0
609,34,193,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Logistics Transport,0,16,0,17,14,20,0,0,0,18,0,15,0,0,0,33,67,0,100,0,0,0
610,34,194,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Maintenance Contact Truck,0,14,0,15,12,20,0,0,0,16,0,13,0,10,0,39,61,0,90,10,0,0
611,34,195,S9,BCT Forward Support CO,BCT Forward Support CO,BCT Sustainment,Vignette 4,SBCT,III,Prime Mover,0,16,0,17,14,20,0,0,0,18,0,15,0,0,0,33,67,0,100,0,0,0
612,5,16,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,25,0,25,15,15,0,0,0,5,0,0,0,10,0,5,20,80,0,30,70,75,25
613,5,248,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Gun Truck,20,0,20,10,10,10,0,0,10,0,10,0,10,0,0,30,70,0,70,30,70,30
614,5,17,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Logistics Transport,25,0,25,15,15,0,0,0,5,0,0,0,5,5,5,20,80,0,30,70,75,25
615,5,249,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Maintenance Contact Truck,20,0,20,15,15,0,0,0,10,0,0,0,0,10,10,30,70,0,25,75,80,20
616,5,250,E10,EAB Engineer CO,EAB Engineer CO,EAB Combat Support,Vignette 1,EAB,III,Prime Mover,20,0,20,10,10,0,0,0,10,0,0,0,10,10,10,40,60,0,40,60,70,30
617,1,159,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 1,EAB,III,Admin-C4I,50,10,10,20,0,0,0,0,0,0,0,10,0,0,0,10,90,0,0,100,100,0
618,1,2,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 1,EAB,III,Command and Control,50,10,10,20,0,0,0,0,0,0,0,10,0,0,0,10,90,0,70,30,50,50
619,1,160,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 1,EAB,III,Gun Truck,50,10,10,20,0,0,0,0,0,0,0,10,0,0,0,10,90,0,70,30,50,50
620,1,3,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 1,EAB,III,Logistics Transport,50,10,10,20,0,0,0,0,0,0,0,10,0,0,0,10,90,0,70,30,40,60
621,1,8,E11,EAB Transportation CO,EAB Transportation CO,EAB Sustainment,Vignette 1,EAB,III,Prime Mover,50,10,10,20,0,0,0,0,0,0,0,10,0,0,0,10,90,0,70,30,40,60
622,44,252,E12,EAB Ordnance CO (EOD),EAB Ordnance CO (EOD),EAB Combat Support,Vignette 1,EAB,III,Admin-C4I,9,9,9,9,9,5,5,5,6,7,5,5,8,4,5,45,55,0,25,75,90,10
623,44,253,E12,EAB Ordnance CO (EOD),EAB Ordnance CO (EOD),EAB Combat Support,Vignette 1,EAB,III,Command and Control,8,7,8,8,8,3,3,8,8,8,5,5,8,8,5,55,45,0,50,50,50,50
624,45,256,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Admin-C4I,10,20,0,10,0,0,0,10,20,0,0,0,15,15,0,60,40,0,40,60,60,40
625,45,257,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,10,20,0,10,0,0,0,10,20,0,0,0,15,15,0,60,40,0,40,60,60,40
626,45,258,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Gun Truck,10,20,0,10,0,0,0,10,20,0,0,0,15,15,0,60,40,0,80,20,30,70
627,45,259,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Intel Collection,10,20,0,10,0,0,0,10,20,0,0,0,15,15,0,60,40,0,80,20,30,70
628,45,260,E13,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Logistics Transport,10,20,0,10,0,0,0,10,20,0,0,0,15,15,0,60,40,0,60,40,30,70
629,46,262,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 1,EAB,III,Admin-C4I,15,10,10,10,10,10,10,5,10,0,0,0,10,0,0,25,75,0,25,75,75,25
630,46,263,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,10,10,10,10,10,10,20,0,10,0,0,0,10,0,0,20,80,0,40,60,60,40
631,46,265,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 1,EAB,III,Logistics Transport,5,5,5,5,5,5,5,10,5,10,10,10,10,10,0,65,35,0,40,60,75,25
632,46,266,E1,EAB Signal CO,EAB Signal CO,EAB Combat Support,Vignette 1,EAB,III,Retrans Vehicle,5,5,5,5,5,10,10,10,15,5,10,0,10,5,0,55,45,0,75,25,50,50
633,47,268,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Admin-C4I,4,10,1,4,1,5,2,10,2,20,20,5,6,6,4,73,27,0,0,100,80,20
634,47,269,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Command and Control,5,20,0,0,0,5,5,15,20,5,10,0,5,0,10,65,35,0,10,90,30,70
635,47,270,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Gun Truck,5,10,3,10,0,0,0,10,15,10,15,5,8,4,5,72,28,0,20,80,30,70
636,47,271,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Logistics Transport,0,10,0,0,0,0,0,10,10,25,20,10,5,5,5,90,10,0,10,90,30,70
637,47,272,E2,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Prime Mover,4,10,1,3,1,5,2,10,10,10,20,10,6,3,5,74,26,0,10,90,30,70
638,47,269,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Command and Control,10,10,0,10,10,0,10,5,5,10,5,10,5,5,5,50,50,0,75,25,25,75
639,47,270,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Gun Truck,10,30,10,10,2,5,5,5,5,5,0,3,5,5,0,28,72,0,75,25,25,75
640,47,271,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Logistics Transport,10,10,10,10,2,10,5,5,10,5,2,5,9,2,5,43,57,0,50,50,75,25
641,47,274,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Maintenance Contact Truck,5,10,5,5,0,5,5,5,20,5,5,5,10,10,5,65,35,0,50,50,50,50
642,47,272,E3,EAB FA BTRY,EAB FA BTRY,EAB Fires,Vignette 1,EAB,III,Prime Mover,5,20,5,5,5,10,5,5,10,2,1,2,10,10,5,45,55,0,50,50,75,25
643,45,256,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Admin-C4I,30,30,0,10,0,20,0,0,10,0,0,0,0,0,0,10,90,0,40,60,80,20
644,45,257,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,30,30,0,10,0,20,0,0,10,0,0,0,0,0,0,10,90,0,40,60,80,20
645,45,258,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Gun Truck,30,30,0,10,0,20,0,0,10,0,0,0,0,0,0,10,90,0,50,50,80,20
646,45,260,E5,EAB MI CO,EAB MI CO,EAB Combat Support,Vignette 1,EAB,III,Logistics Transport,30,30,0,10,0,20,0,0,10,0,0,0,0,0,0,10,90,0,40,60,80,20
647,49,277,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,10,20,0,0,0,0,10,15,15,0,15,10,0,0,5,60,40,0,10,90,80,20
648,49,278,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 1,EAB,III,Logistics Transport,10,10,0,0,10,0,10,15,20,0,10,5,5,5,0,60,40,0,10,90,80,20
649,49,279,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 1,EAB,III,Maintenance Contact Truck,10,20,0,0,0,0,10,15,15,0,15,10,0,0,5,60,40,0,20,80,80,20
650,49,280,E6,EAB CBRN CO,EAB CBRN CO,EAB Combat Support,Vignette 1,EAB,III,Recon,10,10,0,0,5,0,20,15,10,0,15,10,0,0,5,55,45,0,40,60,50,50
651,20,105,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 1,EAB,III,Command and Control,10,15,10,15,5,0,0,0,5,15,5,10,5,5,0,45,55,0,25,75,80,20
652,20,106,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 1,EAB,III,Gun Truck,10,15,10,15,5,0,0,0,5,15,5,10,5,5,0,45,55,0,25,75,80,20
653,20,107,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 1,EAB,III,Military Police Operations,10,15,10,15,5,0,0,0,5,15,5,10,5,5,0,45,55,0,25,75,80,20
654,20,108,E7,Military Police CO,Military Police CO,EAB Combat Support,Vignette 1,EAB,III,Recon,10,15,10,15,5,0,0,0,5,15,5,10,5,5,0,45,55,0,25,75,80,20
